pl_discmethod,pl_disc,pl_locale,st_dist,st_optmag,st_teff,st_mass,st_rad,st_logg,st_metfe,st_vsini,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse
Transit,2018,Space,121,13.507,4079,0.65,0.63,4.65,-0.11,,9.7579,0.0774,,
Transit,2018,Space,118,14.484,3745,0.59,0.57,4.71,0.11,,11.332,0.083,,
Transit,2015,Space,,14.663,5131,0.72,0.68,,-0.46,,11.8104,0.091,,
Transit,2018,Space,110,15.829,3499,0.46,0.44,4.82,0.09,,10.59357,0.0727,,
Transit,2018,Space,62.7,14.14,3585,0.44,0.43,4.82,-0.32,,3.835592,0.0365,,
Transit,2018,Space,112,13.728,3940,0.65,0.63,4.66,0.09,,32.6527,0.1735,,
Transit,2018,Space,126,14.979,3720,0.51,0.49,4.76,-0.26,,7.51554,0.0601,,
Transit,2018,Space,133,14.033,3978,0.67,0.65,4.64,0.19,,3.67635,0.0408,,
Transit,2018,Space,133,14.033,3978,0.67,0.65,4.64,0.19,,7.95478,0.0683,,
Transit,2018,Space,82,12.806,4258,0.65,0.58,4.6,-0.3,,6.342,0.0562,,4.7
Transit,2018,Space,82,12.806,4258,0.65,0.58,4.6,-0.3,,13.85,0.0946,,6.5
Transit,2018,Space,82,12.806,4258,0.65,0.58,4.6,-0.3,,40.718,0.1937,,4.9
Transit,2018,Space,,13.424,4460,0.64,0.62,4.68,-0.33,,0.813149,,,
Transit,2018,Space,,12.823,5456,0.94,0.88,4.55,0.13,,0.365257,,,
Transit,2018,Space,,11.774,5489,0.93,0.89,4.46,0.07,,10.062106,,,
Transit,2018,Space,,11.994,5419,0.89,0.83,4.57,-0.1,,12.421078,,,
Transit,2015,Space,,14.67,4742,0.68,0.66,4.51,-0.33,2,7.6188,0.0667,,
Transit,2015,Space,,14.67,4742,0.68,0.66,4.51,-0.33,2,19.07863,0.1229,,
Transit,2018,Space,,12.649,5649,0.98,0.91,4.61,0.07,,3.705871,,,
Transit,2018,Space,,12.631,4972,0.99,2.57,3.63,-0.03,,9.283188,,,
Transit,2018,Space,,12.3,4885,0.78,0.73,4.71,-0.09,,9.457747,,,
Transit,2018,Space,,13.129,4937,0.83,0.76,4.71,0.14,,6.673117,,,
Transit,2018,Space,,11.235,5791,1.18,2.2,3.81,-0.23,,17.355066,,,
Transit,2018,Space,,11.331,5185,0.83,0.8,4.46,-0.05,,2.354992,,,
Transit,2018,Space,,11.331,5185,0.83,0.8,4.46,-0.05,,4.382745,,,
Transit,2018,Space,,11.331,5185,0.83,0.8,4.46,-0.05,,14.101361,,,
Transit,2018,Space,,12.074,5922,1.07,1.2,4.24,0.05,,8.527219,,,
Transit,2018,Space,78.12,8.239,5908,1.02,1.83,3.88,-0.45,,9.977481,,,
Transit,2018,Space,,12.291,5554,0.91,0.87,4.46,-0.13,,15.853989,,,
Transit,2018,Space,,12.229,5548,0.99,0.92,4.56,0.26,,6.380803,,,
Transit,2015,Space,,13.519,4320,0.71,0.66,,0.15,,17.96753,0.119,,
Transit,2018,Space,,12.633,5748,0.96,0.98,4.34,-0.11,,7.576544,,,
Transit,2018,Space,,12.633,5748,0.96,0.98,4.34,-0.11,,12.400047,,,
Transit,2018,Space,,12.66,5250,0.89,1.72,3.95,-0.09,,5.628466,,,
Transit,2018,Space,,12.438,5569,0.93,0.87,4.61,-0.06,,14.316941,,,
Transit,2018,Space,,12.438,5569,0.93,0.87,4.61,-0.06,,29.62682,,,
Transit,2018,Space,,12.403,5580,0.88,0.84,4.52,-0.25,,5.868699,,,
Transit,2018,Space,,12.424,4500,0.67,0.64,4.62,-0.24,,19.562743,,,
Transit,2018,Space,,10.836,5909,1.09,1.42,4.11,0.05,,9.525988,,,
Transit,2018,Space,,12.893,5428,0.94,0.86,4.63,0.15,,5.329439,,,
Transit,2018,Space,,12.645,6063,1.21,1.21,4.38,0.41,,14.155185,,,
Transit,2018,Space,,12.403,5525,0.95,0.89,4.55,0.09,,8.747818,,,
Transit,2018,Space,,12.956,5015,0.82,0.77,4.63,0.03,,5.172191,,,
Transit,2015,Space,34,13.496,3457,0.36,0.41,,,,32.93963,0.143,0.43,7.96
RadialVelocity,2017,Ground,34,13.496,3457,0.36,0.41,,,,8.962,0.06,0.47,7.51
Transit,2018,Space,,12.601,5263,0.73,0.68,4.7,-0.59,,8.865932,,,
Transit,2018,Space,,12.749,5609,1.04,1,4.46,0.42,,6.894252,,,
Transit,2018,Space,,11.997,5159,0.85,0.79,4.59,-0.01,,4.736884,,,
Transit,2018,Space,,12.846,5482,0.94,0.87,4.6,0.09,,0.469269,,,
Transit,2018,Space,,12.846,5482,0.94,0.87,4.6,0.09,,10.793471,,,
Transit,2018,Space,,12.846,5482,0.94,0.87,4.6,0.09,,22.629496,,,
Transit,2018,Space,,10.345,5252,0.82,0.76,4.63,-0.22,,16.993435,,,
Transit,2018,Space,,12.215,5722,0.98,0.91,4.58,-0.05,,10.616646,,,
Transit,2018,Space,,12.307,5784,1.02,0.98,4.45,0.06,,41.474219,,,
Transit,2018,Space,,13.081,5477,0.97,0.89,4.62,0.26,,0.773981,,,
Transit,2018,Space,,13.081,5477,0.97,0.89,4.62,0.26,,2.871788,,,
Transit,2018,Space,,13.081,5477,0.97,0.89,4.62,0.26,,7.149079,,,
Transit,2018,Space,,13.081,5477,0.97,0.89,4.62,0.26,,13.608341,,,
Transit,2018,Space,,12.646,5982,1.11,1.11,4.36,0.16,,1.742983,,,
Transit,2018,Space,,12.646,5982,1.11,1.11,4.36,0.16,,7.807595,,,
Transit,2018,Space,,12.399,5503,0.93,0.86,4.61,-0.01,,5.1763,,,
Transit,2018,Space,,12.399,5503,0.93,0.86,4.61,-0.01,,6.67934,,,
Transit,2015,Space,,13,5430,0.93,0.86,4.63,0.1,2,7.9194,0.074,,
Transit,2015,Space,,13,5430,0.93,0.86,4.63,0.1,2,11.90715,0.0971,,
Transit,2016,Space,,13,5430,0.93,0.86,4.63,0.1,2,2.50856,0.0344,,
Transit,2018,Space,,11.138,5631,0.9,0.91,4.38,-0.19,,10.098858,,,
Transit,2018,Space,,11.138,5631,0.9,0.91,4.38,-0.19,,21.574023,,,
Transit,2018,Space,,13.258,5176,0.9,0.84,4.57,0.31,,2.858646,,,
Transit,2018,Space,,12.704,5252,0.87,0.83,4.49,0.05,,4.163221,,,
Transit,2018,Space,,13.251,5623,0.99,0.96,4.46,0.21,,14.787207,,,
Transit,2018,Space,,12.908,5979,1.11,1.28,4.21,0.1,,39.721386,,,
Transit,2018,Space,,12.497,5712,0.96,0.91,4.55,-0.09,,15.853543,,,
Transit,2018,Space,,12.497,5712,0.96,0.91,4.55,-0.09,,28.482786,,,
Transit,2018,Space,,12.06,6045,1.16,1.54,4.08,0.01,,48.324222,,,
Transit,2018,Space,,12.157,5675,0.97,0.91,4.58,-0.01,,8.357954,,,
Transit,2018,Space,,10.971,5262,0.84,0.78,4.63,-0.16,,17.043179,,,
Transit,2018,Space,,12.289,4681,0.71,0.67,4.69,-0.23,,3.225423,,,
Transit,2018,Space,,12.289,4681,0.71,0.67,4.69,-0.23,,7.374497,,,
Transit,2018,Space,,12.459,5233,0.86,0.79,4.71,-0.04,,2.849883,,,
Transit,2018,Space,,12.809,5507,0.96,0.88,4.68,0.13,,1.05979,,,
Transit,2018,Space,,12.809,5507,0.96,0.88,4.68,0.13,,22.779878,,,
Transit,2018,Space,,13.297,5491,0.97,0.91,4.55,0.27,,3.405164,,,
Transit,2018,Space,,12.353,5000,0.79,0.76,4.43,-0.07,,9.695101,,,
Transit,2018,Space,,13.01,5755,1.01,1.18,4.23,0.07,,7.055784,,,
Transit,2018,Space,,12.391,5890,0.95,1.08,4.25,-0.26,,26.672263,,,
Transit,2018,Space,,13.1,5043,0.79,0.76,4.46,-0.14,,18.294549,,,
Transit,2018,Space,,13.166,5522,0.94,0.93,4.41,0.11,,12.48749,,,
Transit,2018,Space,,12.503,5582,0.93,0.86,4.62,-0.11,,4.190948,,,
Transit,2018,Space,,11.205,4720,0.74,0.71,4.46,-0.06,,2.080615,,,
Transit,2015,Space,,12.85,4222.06,0.68,0.65,,,,9.325038,0.076,0.1,
Transit,2015,Space,,12.85,4222.06,0.68,0.65,,,,15.50192,0.107,0.21,
Transit,2018,Space,,11.535,5396,0.91,0.85,4.55,0.05,,0.570233,,,
Transit,2018,Space,,13.075,5221,0.88,0.82,4.6,0.11,,0.669558,,,
Transit,2018,Space,,13.1,4349,0.62,0.6,4.72,-0.33,,9.7954,,,
Transit,2018,Space,,11.803,5794,1.07,1.2,4.25,0.25,,8.13087,,,
Transit,2018,Space,,11.805,5768,1.02,1.12,4.27,0.12,,8.596531,,,
Transit,2018,Space,,12.986,5704,1,0.97,4.41,0.11,,8.269648,,,
Transit,2018,Space,,12.476,4591,0.7,0.67,4.59,-0.18,,2.174789,,,
Transit,2018,Space,,12.187,5967,1.1,1.33,4.17,0.04,,14.074524,,,
Transit,2018,Space,,12.876,5757,1.05,1.01,4.45,0.25,,8.679885,,,
Transit,2018,Space,,12.09,5753,1.02,1.19,4.23,0.13,,3.901287,,,
Transit,2018,Space,,12.09,5753,1.02,1.19,4.23,0.13,,6.66767,,,
Transit,2018,Space,,12.09,5753,1.02,1.19,4.23,0.13,,11.137278,,,
Transit,2015,Space,,15.597,3830,0.6,0.57,4.65,0.03,,0.381078,0.0088,,444.962
Transit,2018,Space,,11.89,5599,0.96,0.93,4.43,0.06,,13.682511,,,
Transit,2018,Space,,12.703,5716,1.01,0.95,4.57,0.13,,2.399094,,,
Transit,2018,Space,,9.543,5934,0.95,1.04,4.29,-0.3,,15.388825,,,
Transit,2018,Space,,11.431,5859,1.07,1.01,4.54,0.19,,0.50557,,,
Transit,2018,Space,,11.431,5859,1.07,1.01,4.54,0.19,,4.564169,,,
Transit,2018,Space,,12.682,5614,0.9,0.84,4.63,-0.22,,4.478591,,,
Transit,2018,Space,,11.836,5733,1.11,1.21,4.26,0.47,,15.871455,,,
Transit,2018,Space,,12.308,5397,0.89,0.82,4.62,-0.08,,3.271106,,,
Transit,2018,Space,,12.015,5673,0.95,0.89,4.58,-0.1,,13.621832,,,
Transit,2018,Space,,12.995,4764,0.74,0.7,4.67,-0.13,,2.698368,,,
Transit,2018,Space,104,10.985,5185,0.84,0.79,4.56,-0.06,2.4,0.584249,0.012888,0,2.59
Transit,2018,Space,104,10.985,5185,0.84,0.79,4.56,-0.06,2.4,8.32834,0.07577,0,21.3
Transit,2018,Space,,12.707,6002,1.13,1.18,4.29,0.21,,2.860636,,,
Transit,2018,Space,295,12.708,5695,1.01,0.95,4.48,0.14,2,13.841901,,,
Transit,2018,Space,129.97,9.899,6154,1.19,1.16,4.38,0.1,4.16,11.168454,0.10356,0.258,126.49634
Transit,2018,Space,69,10.726,4950,0.8,0.74,4.71,0.07,4.5,2.46746,0.03317,0,
Transit,2018,Space,69,10.726,4950,0.8,0.74,4.71,0.07,4.5,7.06142,0.06687,0,
Transit,2018,Space,69,10.726,4950,0.8,0.74,4.71,0.07,4.5,24.3662,0.1527,0,
Transit,2018,Space,49,14.549,3420,0.4,0.36,4.9,-0.1,,5.24,0.0441,,1.4
Transit,2018,Space,49,14.549,3420,0.4,0.36,4.9,-0.1,,7.775,0.0576,,0.9
Transit,2018,Space,49,14.549,3420,0.4,0.36,4.9,-0.1,,10.115,0.0685,,1.3
Transit,2016,Space,,11.07,5743,1.12,1.21,4.29,0.42,2,20.88508,0.1542,,
Transit,2016,Space,,11.07,5743,1.12,1.21,4.29,0.42,2,42.36342,0.2471,,
Transit,2018,Space,70,13.392,3810,0.58,0.54,4.7,-0.1,,6.034,0.0513,,5
Transit,2018,Space,70,13.392,3810,0.58,0.54,4.7,-0.1,,20.523,0.1159,,4.6
Transit,2015,Space,,15.881,3180,0.29,0.29,,0.15,7.8,3.484552,,0.27,
Transit,2016,Space,,14.53,3785,0.56,0.52,,-0.13,,14.5665,0.0962,,
Transit,2016,Space,,12.64,5248,0.87,0.89,4.48,0.13,2.3,6.771315,0.06702,0.251,30.9
Transit,2016,Space,,16.061,3214,0.26,0.29,4.93,0.26,,2.260455,0.0214,0,
Transit,2016,Space,,12.526,5358,0.94,0.86,4.54,0.16,3.7,3.2588321,0.04217,0.066,232.0159
Transit,2015,Space,,12.17,3896,0.6,0.56,4.72,-0.32,,10.05449,0.0769,,
Transit,2015,Space,,12.17,3896,0.6,0.56,4.72,-0.32,,24.64354,0.1399,,
Transit,2015,Space,,12.17,3896,0.6,0.56,4.72,-0.32,,44.55983,0.2076,,
Transit,2016,Space,,13.53,5425,0.9,0.84,4.54,-0.15,1.4,4.098503,0.04839,0,184.02357
Transit,2016,Space,,10.775,5280,0.91,0.78,4.6,0.08,2.6,1.25785,0.022,0,563.83042
Transit,2016,Space,,12.31,5275,0.86,0.84,4.49,-0.02,0.7,8.99213,0.08036,0,16.5
Transit,2016,Space,,12.31,5275,0.86,0.84,4.49,-0.02,0.7,20.6602,0.1399,0,12.1
Transit,2016,Space,,12.31,5275,0.86,0.84,4.49,-0.02,0.7,31.7154,0.1862,0,10.3
Transit,2016,Space,,15.714,3540,0.56,1.05,,,8.2,5.424865,,0,1175.971
Transit,2016,Space,,11.548,6132,0.64,1.22,4.17,0.24,5.2,2.99561,,0,352.7913
Transit,2016,Space,,14.35,4402.71,0.7,0.62,,,3,5.608352,0.055,0.12,
Transit,2016,Space,,14.35,4402.71,0.7,0.62,,,3,2.399964,0.031,0.13,
Transit,2016,Space,,11.8,4924,0.8,0.74,4.65,-0.03,2,1.42266,0.023,,
Transit,2016,Space,,11.8,4924,0.8,0.74,4.65,-0.03,2,5.34059,0.0555,,
Transit,2016,Space,,12.52,5413,0.9,0.85,4.52,-0.03,2,4.44117,0.0511,,
Transit,2016,Space,,12.52,5413,0.9,0.85,4.52,-0.03,2,6.42904,0.0654,,
Transit,2016,Space,,12.52,5413,0.9,0.85,4.52,-0.03,2,14.09189,0.1103,,
Transit,2016,Space,,11.39,5757,2.24,1.38,4.35,0.28,2,4.01593,,,19.0698
Transit,2016,Space,,11.39,5757,2.24,1.38,4.35,0.28,2,10.56103,0.0964,,9.9
Transit,2016,Space,,10.83,4881,0.66,2.97,3.44,0.32,0.1,4.60543,,0,28.6047
Transit,2015,Space,,14.907,4014.73,0.64,0.57,,,,10.003417,0.078,0.08,
Transit,2016,Space,,15.023,4613,0.7,0.64,4.66,,,6.68796,0.0617,,
Transit,2016,Space,,15.596,3889.72,0.6,0.59,,,,3.471341,0.038,0.07,
Transit,2016,Space,,12.189,5912,1.15,1.58,4.1,,,5.65688,0.0651,,
Transit,2016,Space,,15.78,4103,0.5,0.45,4.82,,,1.7292684,0.0224,,
Transit,2016,Space,,12.029,6256,0.96,1.29,4.2,,,19.1541,0.13821,,
Transit,2016,Space,,14.085,5054,0.75,0.76,4.54,,,31.6372,0.1779,,
Transit,2016,Space,,14.277,4899,0.77,0.73,4.6,,,20.5065,0.1344,,
Transit,2016,Space,,15.668,4175,0.51,0.45,4.81,,,2.77065,0.0309,,
Transit,2015,Space,,14.91,3930,0.61,0.57,4.71,-0.33,,5.73594,0.0532,,
Transit,2015,Space,,14.91,3930,0.61,0.57,4.71,-0.33,,10.93241,0.0818,,
Transit,2016,Space,,14.717,4326,0.61,0.55,4.74,,,8.7529,0.0705,,
Transit,2016,Space,,15.037,6113,1.21,1.49,4.14,,,3.53482,0.0485,,
Transit,2016,Space,,11.888,5269,0.83,0.85,4.49,,,12.2054,0.0975,,
Transit,2016,Space,,14.042,3798,0.42,0.38,4.89,,,9.7843,0.0671,,
Transit,2016,Space,,13.546,4456,0.7,0.63,4.67,,,2.849258,0.03486,,
Transit,2016,Space,,14.501,4434,0.68,0.62,4.68,,,9.0063,0.0746,,
Transit,2016,Space,,12.378,5413,0.89,0.86,4.52,,,7.05254,0.0692,,
Transit,2016,Space,,12.378,5413,0.89,0.86,4.52,,,2.53726,0.035,,
Transit,2016,Space,,12.378,5413,0.89,0.86,4.52,,,22.8827,0.1517,,
Transit,2016,Space,,14.226,5055,0.77,0.73,4.59,,,20.6921,0.1354,,
Transit,2016,Space,,14.226,5055,0.77,0.73,4.59,,,11.2954,0.0905,,
Transit,2015,Space,,12.654,5850,0.97,0.96,,-0.14,,30.94191,0.1898,,
Transit,2016,Space,,12.789,5500,0.97,1.12,4.07,0.01,2.2,3.00265,0.045,0,135.39558
Transit,2016,Space,,12.991,6293,1.21,1.36,4.25,,,2.57302,0.0392,,
Transit,2016,Space,,12.397,4880,0.77,0.73,4.6,,,6.67202,0.0636,,
Transit,2016,Space,,12.397,4880,0.77,0.73,4.6,,,16.1966,0.1148,,
Transit,2016,Space,,12.876,6771,1.4,1.63,4.15,,,20.257,0.1627,,
Transit,2016,Space,,14.086,5312,0.74,0.73,4.58,,,6.53044,0.0619,,
Transit,2016,Space,78.06,10.801,5213,0.87,0.84,4.53,,,12.6475,0.1014,,
Transit,2016,Space,,11.71,5887,1.11,1.67,4.03,-0.047,3.7,5.06963,0.05983,,21.3
Transit,2016,Space,,12.977,4746,0.73,0.68,4.63,,,8.05428,0.0708,,
Transit,2016,Space,,14.807,4127,0.55,0.49,4.79,,,7.06599,0.0591,,
Transit,2015,Space,,13.213,5772,0.97,0.96,,-0.07,,28.67992,0.1814,,
Transit,2016,Space,,12.989,5622,0.94,0.93,4.48,,,13.97896,0.1112,,
Transit,2016,Space,,14.875,4006,0.48,0.43,4.85,,,6.98541,0.0559,,
Transit,2016,Space,,15.309,3360.47,0.27,0.33,,,,5.577212,0.04,0.11,
Transit,2016,Space,,15.309,3360.47,0.27,0.33,,,,15.189034,0.078,0.11,
Transit,2016,Space,,15.309,3360.47,0.27,0.33,,,,7.760178,0.05,0.11,
Transit,2016,Space,,15.309,3360.47,0.27,0.33,,,,24.158868,0.106,0.11,
Transit,2016,Space,,11.345,5922,1.05,1.06,4.41,,,7.49543,0.07619,,
Transit,2016,Space,,12.588,6060,0.96,0.98,4.44,,,19.5666,0.1402,,
Transit,2016,Space,,12.701,5995,1.16,1.56,4.12,,,7.8142,0.081,,
Transit,2016,Space,,12.701,5995,1.16,1.56,4.12,,,18.311,0.1429,,
Transit,2016,Space,,12.158,4970,0.8,0.76,4.47,0.29,4,8.199796,,0.14,603.877
Transit,2016,Space,,12.075,5926,1.06,1.28,4.25,,,10.99573,0.0987,,
Transit,2015,Space,,14.61,4870,0.78,0.74,4.52,-0.02,2,10.35239,0.0856,,
Transit,2016,Space,,14.61,4870,0.78,0.74,4.52,-0.02,2,5.06416,0.0532,,
Transit,2018,Space,,12.626,5441,0.9,0.87,4.52,,,28.867253,,,
Transit,2016,Space,,12.626,5441,0.9,0.87,4.52,,,19.0918,0.135,,
Transit,2016,Space,,12.626,5441,0.9,0.87,4.52,,,5.605,0.0596,,
Transit,2016,Space,,14.364,4674.13,0.75,0.63,,,,6.102325,0.059,0.06,
Transit,2016,Space,,14.514,3910,0.48,0.42,4.86,,,2.74697,0.03014,,
Transit,2016,Space,,14.514,3910,0.48,0.42,4.86,,,9.99767,0.07131,,
Transit,2016,Space,,13.443,5652,0.95,0.93,4.48,,,6.4215,0.0665,,
Transit,2016,Space,,13.443,5652,0.95,0.93,4.48,,,27.86,0.1768,,
Transit,2016,Space,,12.831,4268,0.57,0.51,4.78,,,0.684533,0.01263,,
Transit,2016,Space,,13.167,5482,0.79,0.76,4.58,,,8.77683,0.077,,
Transit,2016,Space,,14.134,5406,0.95,0.93,4.47,,,9.72739,0.0876,,
Transit,2016,Space,,15.476,3537,0.26,0.26,5.02,,,4.6122,0.0345,,
Transit,2016,Space,,14.162,3691,0.35,0.32,4.96,,,1.096026,0.01462,,
Transit,2015,Space,,15.63,3390,0.3,0.31,,-0.25,,18.4498,0.091,,
Transit,2016,Space,,13.855,4421.98,0.7,0.63,,,,13.734907,0.1,0.07,
Transit,2016,Space,,13.855,4421.98,0.7,0.63,,,,2.900706,0.035,0.19,
Transit,2016,Space,,15.572,3622,0.29,0.28,5,,,1.419549,0.0164,,
Transit,2016,Space,,15.498,3471,0.36,0.4,,0.11,2.6,10.13389,0.0653,,10.99
Transit,2016,Space,,12.611,4790,1.16,4.2,3.26,0.42,2.8,8.4061,,,349.613
Transit,2016,Space,,12.166,6120,1.07,1.31,4.23,-0.2,6.1,10.13675,0.0943,0,32.2
Transit,2016,Space,,11.149,5990,1.6,3.1,3.67,0.2,9.3,18.249,0.159,0.19,308.2951
Transit,2012,Ground,262,10.701,6518,1.32,1.46,,,56,1.217514,0.02466,0.0099,8654.15
Transit,2016,Ground,183,10.854,5948,1.11,1.21,4.32,0.09,,4.1662739,0.0525,,215.80657
Transit,2017,Ground,98,8.037,5370,1.44,2.72,3.73,0.18,2.66,4.736529,0.06229,0,61.97685
Transit,2017,Ground,360,10.59,6279,1.59,2.37,3.89,0.19,,5.031623,0.06708,0,301.9385
Transit,2016,Ground,266,11,5720,1.24,1.52,4.17,0.32,3.3,1.7100566,0.03005,0,408.09372
Transit,2016,Ground,291,11.189,6003,2.06,1.78,4.17,0.05,7.6,3.32944,,0,416.3573
Transit,2017,Ground,395.26,11.898,6236,1.21,1.36,4.25,-0.002,7.6,0.9689951,0.02044,0,874.0325
Transit,2016,Ground,210,9.286,7454,1.64,1.65,4.22,-0.018,44.2,3.0801716,0.04881,,416.3573
Transit,2017,Ground,311,10.117,6670,1.52,1.91,4.06,0.09,12.3,2.8717518,0.0455,0,375.0394
Transit,2017,Ground,292,9.885,7500,1.62,1.83,4.13,-0.12,84.8,4.6117093,0.0637,,1293.5681
Transit,2012,Ground,124.22,8.713,6327,1.54,1.93,4.5,0,9,4.11379,,0,540.311
Transit,2017,Ground,139.7,7.58,8720,1.76,1.56,4.29,-0.29,117.4,3.4741085,0.0542,,1074.90106
Transit,2018,Ground,415,,7598,1.46,1.64,4.17,-0.405,146.03,3.6127647,0.05224,0,1242.7153
Transit,2013,Ground,178,9.873,6304,1.96,1.7,4.2,0.05,10.2,2.70339,,0,616.5902
Transit,2016,Ground,210,9.98,6206,1.2,1.6,4.11,-0.116,6,2.9895932,0.04317,0,286.68266
Transit,2014,Ground,222,10.418,6102,1.42,1.73,4.07,-0.28,4.53,7.8457,,0.22,165.2716
RadialVelocity,2015,Ground,222,10.418,6102,1.42,1.73,4.07,-0.28,4.53,1276,2.39,0.21,1179.1493
Transit,2015,Ground,129,8.54,6768,1.76,1.81,4.5,0,65,2.73477,,0,441.7837
Transit,2015,Ground,236,10.833,5754,0.81,1.46,4.08,0.27,3.7,3.24406,,0.04,209.7678
Transit,2017,Ground,188.7,7.55,10170,2.52,2.36,4.09,-0.03,111.4,1.4811235,0.03462,0,915.3504
OrbitalBrightnessModulation,2014,Space,,15.846,27500,,,5.35,,,0.2197,,,
OrbitalBrightnessModulation,2014,Space,,15.846,27500,,,5.35,,,0.32528,,,
OrbitalBrightnessModulation,2014,Space,,15.846,27500,,,5.35,,,0.81161,,,
Transit,2015,Space,,15.355,6091,1.01,1.01,4.42,-0.04,,854.083,,,
Transit,2015,Space,,14.218,6175,0.98,1.01,4.44,-0.42,,1322.3,,,
Transit,2015,Space,848,13.771,6340,1.07,1.24,4.16,-0.38,,440.7813,,,
Transit,2015,Space,,12.713,6258,0.98,1.52,4.08,-0.5,,1320.1,,,
PulsationTimingVariations,2016,Space,,13.2,7067,1.63,,4,-0.02,120,840,,0.15,3750.394
Transit,2015,Space,,14.294,6474,1.04,1.26,4.31,-0.16,,31.8099,,,
Transit,2015,Space,,14.294,6474,1.04,1.26,4.31,-0.16,,75.2,,,
Transit,2015,Space,,13.955,6065,0.98,1.03,4.42,-0.28,,572.3847,,,
Transit,2015,Space,426,11.353,6820,1.82,1.75,4.34,0.09,60,17.85523,,0.72,1690.8556
Transit,2014,Space,900,14.867,5520,0.99,1.13,4.32,0.27,4.6,86.647661,0.382,0.772,460.83
Transit,2011,Space,415,9.958,7650,1.72,1.74,4.2,0.2,65,1.763588,0.03641,0.00064,2949.4624
Transit,2013,Space,339,13.11,5471,0.96,0.88,4.53,0.2,1.8,10.95416,,0.05593,8.7
TransitTimingVariations,2013,Space,339,13.11,5471,0.96,0.88,4.53,0.2,1.8,22.3395,0.15525,0.05628,198.8
Transit,2010,Space,800,15.127,5545,0.95,0.86,,,,3.90512,0.0477,0,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,7.008151,0.074,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,8.719375,0.089,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,59.73667,0.32,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,91.93913,0.42,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,124.9144,0.48,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,210.60697,0.71,,
Transit,2013,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,331.60059,1.01,,
Transit,2017,Space,780,13.804,6080,1.2,1.2,4.4,-0.12,4.6,14.44912,,,
OrbitalBrightnessModulation,2011,Space,1180,14.87,27730,0.5,0.2,5.52,,,0.240104,0.006,,0.44
OrbitalBrightnessModulation,2011,Space,1180,14.87,27730,0.5,0.2,5.52,,,0.342887,0.0076,,0.655
Transit,2013,Space,462,12.205,6182,1.28,1.52,4.18,0.023,7.3,3.743208,0.05119,0.25,10.5
Transit,2013,Space,462,12.205,6182,1.28,1.52,4.18,0.023,7.3,10.423648,0.1013,0.43,15.6
Transit,2013,Space,462,12.205,6182,1.28,1.52,4.18,0.023,7.3,22.342989,0.1684,0.022,106
Transit,2013,Space,462,12.205,6182,1.28,1.52,4.18,0.023,7.3,54.32031,0.3046,0.019,35
Transit,2018,Ground,,13.033,5165,0.89,0.91,4.47,0.22,5.1,1.706291,0.0269,0,346.4347
RadialVelocity,2014,Ground,3.92,8.845,3550,0.28,0.29,,-0.89,6,121.54,0.311,0.23,7
Transit,2011,Space,173,10.94,5627,0.91,1.06,4.35,-0.15,2.04,0.837491,0.0172,,4.60853
Transit,2011,Space,173,10.94,5627,0.91,1.06,4.35,-0.15,2.04,45.294301,,0,17.2
Transit,2014,Space,297,11.197,5825,1.08,1.49,4.12,0.02,3.7,6.88705,,,7.34
Transit,2014,Space,297,11.197,5825,1.08,1.49,4.12,0.02,3.7,12.8159,,,7.05
Transit,2014,Space,297,11.197,5825,1.08,1.49,4.12,0.02,3.7,35.3331,,,3
Transit,2016,Space,925,13.256,6453,1.4,1.51,4.23,0.35,,120.0181272,,,
Transit,2016,Space,1009,15.338,5491,0.9,0.88,4.52,-0.03,,14.30511983,,,
Transit,2016,Space,425,11.704,6144,1.22,1.57,4.13,0.04,,4.33642933,,,
Transit,2016,Space,873,14.053,6109,1.11,1.17,4.35,0.01,,3.55485691,,,
Transit,2016,Space,1080,13.427,4972,1.11,3.39,3.43,-0.04,,5.28789787,,,
Transit,2016,Space,515,13.25,5782,1,1.06,4.38,0.02,,6.49801525,,,
Transit,2016,Space,496,14.563,5328,0.78,0.74,4.59,-0.4,,19.76172042,,,
Transit,2016,Space,365,14.744,4587,0.73,0.7,4.62,0.03,,5.18500207,,,
Transit,2016,Space,299,13.395,5066,0.81,0.78,4.56,-0.01,,12.43931193,,,
Transit,2016,Space,281,15.278,4027,0.59,0.57,4.7,-0.12,,11.35011917,,,
Transit,2014,Space,657,13.8,5667,1.17,1.56,4.12,0.33,2.6,3.4876812,0.0474,0.086,51.1
Transit,2014,Space,657,13.8,5667,1.17,1.56,4.12,0.33,2.6,6.02976,0.0684,0,3.78
Transit,2016,Space,610,14.685,5253,0.86,0.82,4.55,-0.01,,34.2685705,,,
Transit,2016,Space,860,15.196,5416,0.91,0.88,4.52,0.08,,5.75322197,,,
